name,id
hsa-mir-4310,392
hsa-mir-4317,393
hsa-mir-4319,394
hsa-mir-432,395
hsa-mir-4324,396
hsa-mir-4326,397
hsa-mir-433,398
hsa-mir-4423,399
hsa-mir-4429,400
hsa-mir-4443,401
hsa-mir-4446,402
hsa-mir-4447,403
hsa-mir-4448,404
hsa-mir-4449,405
hsa-mir-4454,406
hsa-mir-4455,407
hsa-mir-4458,408
hsa-mir-4463,409
hsa-mir-4466,410
hsa-mir-4467,411
hsa-mir-4469,412
hsa-mir-4476,413
hsa-mir-4478,414
hsa-mir-448,415
hsa-mir-4480,416
hsa-mir-4487,417
hsa-mir-4488,418
hsa-mir-4489,419
hsa-mir-4490,420
hsa-mir-4496,421
hsa-mir-449a,422
hsa-mir-449b,423
hsa-mir-449c,424
hsa-mir-4500,425
hsa-mir-4505,426
hsa-mir-4508,427
hsa-mir-450a-1,428
hsa-mir-450a-2,429
hsa-mir-450b,430
hsa-mir-4511,431
hsa-mir-4513,432
hsa-mir-4516,433
hsa-mir-4518,434
hsa-mir-451a,435
hsa-mir-451b,436
hsa-mir-452,437
hsa-mir-4521,438
hsa-mir-4530,439
hsa-mir-4534,440
hsa-mir-454,441
hsa-mir-455,442
hsa-mir-4633,443
hsa-mir-4634,444
hsa-mir-4639,445
hsa-mir-4644,446
hsa-mir-4649,447
hsa-mir-466,448
hsa-mir-4661,449
hsa-mir-4666a,450
hsa-mir-4672,451
hsa-mir-4687,452
hsa-mir-4695,453
hsa-mir-4697,454
hsa-mir-4701,455
hsa-mir-4706,456
hsa-mir-4709,457
hsa-mir-4717,458
hsa-mir-4721,459
hsa-mir-4723,460
hsa-mir-4728,461
hsa-mir-4731,462
hsa-mir-4732,463
hsa-mir-4736,464
hsa-mir-4739,465
hsa-mir-4746,466
hsa-mir-4753,467
hsa-mir-4758,468
hsa-mir-4764,469
hsa-mir-4772,470
hsa-mir-4775,471
hsa-mir-4778,472
hsa-mir-4782,473
hsa-mir-4793,474
hsa-mir-483,475
hsa-mir-484,476
hsa-mir-485,477
hsa-mir-487a,478
hsa-mir-487b,479
hsa-mir-488,480
hsa-mir-489,481
hsa-mir-490,482
hsa-mir-491,483
hsa-mir-492,484
hsa-mir-493,485
hsa-mir-494,486
hsa-mir-495,487
hsa-mir-496,488
hsa-mir-497,489
hsa-mir-499a,490
hsa-mir-499b,491
hsa-mir-5003,492
hsa-mir-5004,493
hsa-mir-500a,494
hsa-mir-500b,495
hsa-mir-501,496
hsa-mir-5010,497
hsa-mir-502,498
hsa-mir-503,499
hsa-mir-504,500
hsa-mir-505,501
hsa-mir-506,502
hsa-mir-507,503
hsa-mir-508,504
hsa-mir-509-3,505
hsa-mir-5091,506
hsa-mir-510,507
hsa-mir-5100,508
hsa-mir-511,509
hsa-mir-513b,510
hsa-mir-513c,511
hsa-mir-514b,512
hsa-mir-517a,513
hsa-mir-517b,514
hsa-mir-517c,515
hsa-mir-5189,516
hsa-mir-518b,517
hsa-mir-518c,518
hsa-mir-518d,519
hsa-mir-518e,520
hsa-mir-518f,521
hsa-mir-5193,522
hsa-mir-519b,523
hsa-mir-519c,524
hsa-mir-519d,525
hsa-mir-519e,526
hsa-mir-520a,527
hsa-mir-520c,528
hsa-mir-520d,529
hsa-mir-520f,530
hsa-mir-520g,531
hsa-mir-520h,532
hsa-mir-522,533
hsa-mir-523,534
hsa-mir-524,535
hsa-mir-525,536
hsa-mir-526b,537
hsa-mir-527,538
hsa-mir-532,539
hsa-mir-539,540
hsa-mir-541,541
hsa-mir-542,542
hsa-mir-543,543
hsa-mir-544a,544
hsa-mir-544b,545
hsa-mir-545,546
hsa-mir-548ac,547
hsa-mir-548an,548
hsa-mir-548b,549
hsa-mir-548c,550
hsa-mir-548j,551
hsa-mir-548k,552
hsa-mir-548l,553
hsa-mir-548p,554
hsa-mir-548t,555
hsa-mir-550a-3,556
hsa-mir-550b-2,557
hsa-mir-551a,558
hsa-mir-551b,559
hsa-mir-552,560
hsa-mir-555,561
hsa-mir-556,562
hsa-mir-557,563
hsa-mir-558,564
hsa-mir-5582,565
hsa-mir-5586,566
hsa-mir-5590,567
hsa-mir-561,568
hsa-mir-562,569
hsa-mir-564,570
hsa-mir-567,571
hsa-mir-568,572
hsa-mir-569,573
hsa-mir-5699,574
hsa-mir-570,575
hsa-mir-571,576
hsa-mir-572,577
hsa-mir-573,578
hsa-mir-574,579
hsa-mir-575,580
hsa-mir-576,581
hsa-mir-577,582
hsa-mir-578,583
hsa-mir-579,584
hsa-mir-581,585
hsa-mir-582,586
hsa-mir-583,587
hsa-mir-584,588
hsa-mir-585,589
hsa-mir-586,590
hsa-mir-587,591
hsa-mir-589,592
hsa-mir-590,593
hsa-mir-591,594
hsa-mir-592,595
hsa-mir-593,596
hsa-mir-595,597
hsa-mir-596,598
hsa-mir-597,599
hsa-mir-598,600
hsa-mir-599,601
hsa-mir-600,602
hsa-mir-601,603
hsa-mir-602,604
hsa-mir-603,605
hsa-mir-604,606
hsa-mir-605,607
hsa-mir-606,608
hsa-mir-6068,609
hsa-mir-6069,610
hsa-mir-6075,611
hsa-mir-608,612
hsa-mir-6086,613
hsa-mir-6088,614
hsa-mir-610,615
hsa-mir-611,616
hsa-mir-612,617
hsa-mir-6124,618
hsa-mir-6126,619
hsa-mir-613,620
hsa-mir-6133,621
hsa-mir-614,622
hsa-mir-615,623
hsa-mir-616,624
hsa-mir-617,625
hsa-mir-618,626
hsa-mir-619,627
hsa-mir-620,628
hsa-mir-621,629
hsa-mir-622,630
hsa-mir-624,631
hsa-mir-625,632
hsa-mir-626,633
hsa-mir-627,634
hsa-mir-628,635
hsa-mir-629,636
hsa-mir-630,637
hsa-mir-631,638
hsa-mir-632,639
hsa-mir-633,640
hsa-mir-634,641
hsa-mir-635,642
hsa-mir-636,643
hsa-mir-637,644
hsa-mir-638,645
hsa-mir-639,646
hsa-mir-640,647
hsa-mir-641,648
hsa-mir-642a,649
hsa-mir-642b,650
hsa-mir-643,651
hsa-mir-644a,652
hsa-mir-645,653
hsa-mir-646,654
hsa-mir-647,655
hsa-mir-648,656
hsa-mir-649,657
hsa-mir-650,658
hsa-mir-6508,659
hsa-mir-651,660
hsa-mir-652,661
hsa-mir-654,662
hsa-mir-655,663
hsa-mir-656,664
hsa-mir-657,665
hsa-mir-658,666
hsa-mir-659,667
hsa-mir-660,668
hsa-mir-661,669
hsa-mir-662,670
hsa-mir-663a,671
hsa-mir-663b,672
hsa-mir-664a,673
hsa-mir-664b,674
hsa-mir-665,675
hsa-mir-668,676
hsa-mir-670,677
hsa-mir-671,678
hsa-mir-6720,679
hsa-mir-6721,680
hsa-mir-6729,681
hsa-mir-675,682
hsa-mir-676,683
hsa-mir-6780b,684
hsa-mir-6798,685
hsa-mir-6799,686
hsa-mir-6826,687
hsa-mir-6831,688
hsa-mir-6836,689
hsa-mir-6838,690
hsa-mir-6852,691
hsa-mir-6853,692
hsa-mir-6861,693
hsa-mir-6867,694
hsa-mir-6869,695
hsa-mir-6873,696
hsa-mir-6875,697
hsa-mir-6880,698
hsa-mir-6886,699
hsa-mir-7-1,700
hsa-mir-7-2,701
hsa-mir-708,702
hsa-mir-7107,703
hsa-mir-711,704
hsa-mir-7161,705
hsa-mir-718,706
hsa-mir-744,707
hsa-mir-758,708
hsa-mir-760,709
hsa-mir-761,710
hsa-mir-762,711
hsa-mir-764,712
hsa-mir-765,713
hsa-mir-766,714
hsa-mir-767,715
hsa-mir-769,716
hsa-mir-770,717
hsa-mir-7702,718
hsa-mir-7706,719
hsa-mir-7847,720
hsa-mir-802,721
hsa-mir-8084,722
hsa-mir-873,723
hsa-mir-874,724
hsa-mir-875,725
hsa-mir-876,726
hsa-mir-877,727
hsa-mir-885,728
hsa-mir-888,729
hsa-mir-889,730
hsa-mir-891a,731
hsa-mir-892a,732
hsa-mir-892b,733
hsa-mir-920,734
hsa-mir-921,735
hsa-mir-922,736
hsa-mir-92a-1,737
hsa-mir-92a-2,738
hsa-mir-92b,739
hsa-mir-93,740
hsa-mir-933,741
hsa-mir-934,742
hsa-mir-935,743
hsa-mir-937,744
hsa-mir-938,745
hsa-mir-939,746
hsa-mir-940,747
hsa-mir-942,748
hsa-mir-943,749
hsa-mir-944,750
hsa-mir-95,751
hsa-mir-9500,752
hsa-mir-96,753
hsa-mir-98,754
hsa-mir-99a,755
hsa-mir-99b,756
